PID,Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,SalePrice,MS Zoning,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Sale Type,Sale Condition
904301070,60.0,10800,5,1987,1988,0.0,1200.0,0.0,1200.0,1200,0,1200,3.0,3,0,3,1,5,0,1979.0,0.0,0.0,120,0,0,179000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,None,TA,Gd,CBlock,Gd,Gd,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,None,None,None,None,Y,WD ,Alloca
904301100,68.0,10547,5,1978,1978,0.0,1152.0,0.0,1152.0,1152,0,1152,2.0,2,0,2,2,6,0,1960.0,1.0,252.0,0,0,0,159900,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,Gable,CompShg,Plywood,Plywood,None,TA,TA,PConc,Gd,Gd,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,Fa,N,WD ,Normal
904301375,68.0,10020,1,1922,1950,0.0,350.0,333.0,683.0,904,0,904,1.0,0,1,1,1,4,0,1979.0,0.0,0.0,0,0,0,61000,RL,Pave,IR1,Low,AllPub,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Fa,Fa,BrkTil,Fa,Po,Gd,BLQ,Unf,GasA,Gd,N,FuseA,Fa,Maj1,None,None,None,None,None,Y,WD ,Normal
904351200,54.0,6629,6,1925,1950,0.0,551.0,121.0,672.0,697,672,1369,1.0,2,0,3,1,6,0,1930.0,1.0,300.0,147,0,0,103600,RH,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,TA,Gd,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,N,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Normal
904351240,60.0,9780,5,1934,1950,0.0,0.0,585.0,585.0,687,425,1112,1.0,2,0,4,1,6,0,1934.0,1.0,226.0,0,0,0,63000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,N,FuseA,TA,Typ,None,Detchd,Unf,Po,Po,N,WD ,Normal
905101260,70.0,12886,5,1963,1999,0.0,444.0,76.0,520.0,1464,0,1464,0.0,2,0,3,1,6,1,1997.0,2.0,480.0,302,0,0,175000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Min2,TA,Attchd,RFn,TA,TA,Y,WD ,Normal
905101490,80.0,8816,5,1963,1963,0.0,651.0,470.0,1121.0,1121,0,1121,1.0,1,0,3,1,5,0,1963.0,2.0,480.0,0,80,0,139000,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Normal
905103040,70.0,11184,6,1978,1978,92.0,226.0,192.0,918.0,918,765,1683,0.0,2,1,3,1,7,1,1978.0,2.0,440.0,243,0,0,172500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,Rec,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,Normal
905103070,75.0,11625,5,1967,1967,172.0,527.0,525.0,1052.0,1052,0,1052,0.0,1,1,3,1,6,1,1984.0,1.0,668.0,0,215,0,113500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Po,Attchd,Fin,TA,TA,Y,WD ,Abnorml
905105190,65.0,7800,5,1967,2004,89.0,450.0,414.0,864.0,899,0,899,0.0,1,0,3,1,5,0,1967.0,1.0,288.0,64,0,0,130000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,WD ,Normal
905107310,68.0,8014,6,1978,1978,23.0,456.0,0.0,456.0,1034,0,1034,0.0,1,0,3,1,5,1,1978.0,2.0,504.0,0,0,0,149900,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,Gable,CompShg,Plywood,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Fa,Basment,Fin,TA,TA,Y,WD ,Normal
905108190,68.0,7252,5,1982,1982,0.0,685.0,173.0,858.0,858,0,858,1.0,1,0,2,1,5,0,1983.0,2.0,576.0,120,0,0,134900,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Normal
905108220,74.0,8740,5,1982,1982,0.0,672.0,168.0,840.0,860,0,860,1.0,1,0,2,1,4,0,1996.0,2.0,528.0,0,0,0,137000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Normal
905200220,68.0,11616,5,1962,1962,116.0,170.0,252.0,1092.0,1092,0,1092,0.0,1,0,3,1,6,1,1962.0,1.0,288.0,0,20,144,139000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,BLQ,GasA,TA,Y,SBrkr,TA,Typ,Po,Attchd,Unf,TA,TA,Y,WD ,Normal
905200260,88.0,15400,5,1961,1961,0.0,0.0,552.0,552.0,904,611,1774,0.0,2,0,4,1,8,1,1961.0,1.0,384.0,290,40,0,165000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,Gd,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,WD ,Normal
905200350,88.0,15312,6,1960,1960,54.0,588.0,550.0,1138.0,1138,0,1138,0.0,1,0,3,1,6,1,1960.0,2.0,480.0,0,0,0,148000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,COD,Normal
905225090,68.0,15584,5,1956,1956,366.0,0.0,825.0,825.0,2071,0,2071,0.0,1,1,4,1,9,1,1956.0,1.0,336.0,131,28,0,165000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,WD ,Normal
905228050,68.0,9000,2,1947,1950,0.0,0.0,0.0,0.0,660,0,660,0.0,1,0,2,1,5,0,1979.0,0.0,0.0,0,0,100,63900,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,Slab,None,None,None,None,None,GasA,Fa,N,SBrkr,Fa,Min2,None,None,None,None,None,N,WD ,Normal
905229040,68.0,11250,4,1957,1989,0.0,0.0,1104.0,1104.0,1104,684,1788,1.0,1,0,5,1,8,2,1957.0,1.0,304.0,120,0,0,161500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Av,Unf,Unf,GasA,Ex,Y,FuseA,TA,Min2,TA,Attchd,Unf,TA,TA,Y,WD ,Normal
905325020,65.0,25095,5,1968,2003,0.0,1324.0,113.0,1437.0,1473,0,1473,2.0,1,0,1,1,5,2,1968.0,1.0,452.0,0,48,0,143000,RL,Pave,IR1,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Unf,TA,TA,Y,WD ,Partial
905377010,68.0,17140,4,1956,1956,0.0,1059.0,75.0,1134.0,1229,0,1229,0.0,1,0,3,1,6,0,1956.0,1.0,284.0,0,0,0,135000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,FuseA,TA,Typ,None,Attchd,RFn,TA,TA,Y,WD ,Normal
905377130,68.0,12342,4,1940,1950,0.0,262.0,599.0,861.0,861,0,861,0.0,1,0,1,1,4,0,1961.0,2.0,539.0,158,0,0,82500,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Normal
905401100,68.0,10708,5,1955,1993,0.0,379.0,470.0,1617.0,1867,0,1867,1.0,1,0,2,1,7,3,1955.0,1.0,303.0,476,0,0,190000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,CBlock,TA,TA,No,LwQ,BLQ,GasA,Ex,Y,FuseA,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,COD,Normal
905402060,68.0,13680,3,1955,1955,0.0,0.0,0.0,0.0,1733,0,1733,0.0,2,0,4,1,8,1,1955.0,2.0,452.0,0,0,0,139600,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,Wd Sdng,None,TA,TA,Slab,None,None,None,None,None,GasA,Ex,Y,FuseA,TA,Min2,Gd,Attchd,Unf,TA,TA,Y,WD ,Normal
905402070,68.0,15635,4,1954,1954,0.0,0.0,0.0,0.0,1383,0,1383,0.0,1,0,2,1,6,0,1980.0,2.0,498.0,0,0,90,122000,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,None,None,None,None,None,GasA,TA,Y,SBrkr,TA,Mod,None,Attchd,Unf,Fa,TA,Y,WD ,Normal
905450020,73.0,9855,6,1956,1956,0.0,0.0,1436.0,1436.0,1689,0,1689,0.0,1,0,3,1,7,1,1956.0,2.0,480.0,0,0,0,127500,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Fa,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,COD,Normal
905451300,68.0,9571,5,1956,1956,0.0,257.0,816.0,1073.0,1073,0,1073,1.0,1,0,2,1,5,0,1956.0,1.0,340.0,0,0,0,121500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,FuseA,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,Normal
905451340,68.0,9571,5,1958,1958,0.0,0.0,1276.0,1276.0,1276,0,1276,0.0,1,0,3,1,5,0,1958.0,1.0,350.0,0,0,0,60000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkComm,Brk Cmn,None,TA,Fa,CBlock,TA,Fa,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Mod,None,Attchd,Unf,TA,TA,Y,COD,Abnorml
905452040,50.0,9350,6,1946,1950,0.0,342.0,405.0,747.0,892,747,1639,0.0,1,1,3,1,6,1,1946.0,1.0,240.0,0,50,0,154400,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,WD ,Normal
905452050,50.0,9340,4,1941,1950,0.0,344.0,328.0,672.0,672,0,672,1.0,1,0,2,1,4,0,1941.0,1.0,234.0,0,113,0,113000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,N,WD ,Normal
905475160,62.0,7440,5,1954,1954,0.0,173.0,916.0,1089.0,1089,0,1089,1.0,1,0,3,1,5,1,1954.0,1.0,252.0,328,0,0,125000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasW,TA,Y,SBrkr,TA,Typ,Gd,Detchd,RFn,TA,TA,P,WD ,Normal
905475500,68.0,11500,4,1957,1957,0.0,0.0,0.0,0.0,845,0,845,0.0,1,0,3,1,5,0,1957.0,1.0,290.0,186,0,0,84000,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,Gd,Slab,None,None,None,None,None,GasA,Ex,N,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,N,WD ,Normal
905476230,42.0,4235,5,1984,1984,149.0,552.0,104.0,1049.0,1049,0,1049,1.0,2,0,2,1,5,0,1984.0,1.0,266.0,0,105,0,139500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,CBlock,Gd,TA,Mn,GLQ,ALQ,GasA,TA,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,WD ,Normal
905478030,60.0,11409,5,1949,2008,0.0,292.0,476.0,768.0,1148,568,1716,0.0,1,1,3,1,8,1,1949.0,1.0,281.0,0,0,0,131000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Gd,Y,SBrkr,TA,Min2,Gd,Attchd,Unf,TA,TA,Y,WD ,Normal
905480030,60.0,9060,6,1939,1950,0.0,204.0,356.0,560.0,698,560,1258,0.0,1,0,2,1,6,0,1939.0,1.0,280.0,0,0,0,105000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,BrkTil,TA,TA,Mn,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,P,WD ,Normal
905480210,60.0,9084,4,1940,1950,0.0,0.0,755.0,755.0,755,755,1510,1.0,1,0,4,1,7,1,1940.0,1.0,296.0,120,0,0,108000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Mn,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,Fa,Po,P,WD ,Normal
906201021,74.0,10778,7,1990,1991,0.0,460.0,308.0,1054.0,1061,0,1061,1.0,1,1,1,1,4,0,1990.0,2.0,462.0,114,36,0,162000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,No,GLQ,ALQ,GasA,Gd,Y,SBrkr,Gd,Typ,None,Attchd,Unf,TA,TA,Y,WD ,Normal
906201050,66.0,19255,6,1983,1983,100.0,70.0,0.0,520.0,1338,0,1338,0.0,1,1,2,1,5,1,1983.0,2.0,576.0,0,0,0,156500,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,Gd,TA,CBlock,Gd,TA,Av,Rec,GLQ,GasA,Gd,Y,SBrkr,Gd,Min2,Po,Attchd,Unf,TA,TA,Y,WD ,Normal
906201130,79.0,12327,8,1983,2009,0.0,1441.0,55.0,1496.0,1496,636,2132,1.0,1,1,1,1,5,1,1983.0,2.0,612.0,349,40,0,316600,RL,Pave,IR1,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Min2,Gd,BuiltIn,Fin,Gd,TA,Y,WD ,Normal
906203120,90.0,14684,7,1990,1991,234.0,485.0,1496.0,2158.0,2196,0,2196,0.0,2,0,3,1,7,1,1990.0,3.0,701.0,84,70,0,271900,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,CBlock,Gd,TA,Mn,ALQ,BLQ,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,Normal
906223060,75.0,9317,7,1993,1993,137.0,513.0,227.0,740.0,1006,769,1775,1.0,2,1,3,1,7,1,1993.0,2.0,425.0,234,72,192,213000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,WD ,Normal
906223080,85.0,10560,7,1993,1994,0.0,474.0,605.0,1079.0,1079,800,1879,1.0,2,1,3,1,8,1,1993.0,2.0,473.0,400,100,144,239900,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,Gd,PConc,Gd,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,Normal
906223210,80.0,9828,8,1995,1995,0.0,584.0,544.0,1128.0,1142,878,2020,0.0,2,1,3,1,8,1,1995.0,2.0,466.0,0,155,0,239500,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,Normal
906226060,120.0,26400,5,1880,2007,0.0,0.0,0.0,0.0,1288,728,2016,0.0,1,0,4,1,7,1,1900.0,2.0,576.0,0,0,0,131000,RL,Pave,Reg,Bnk,AllPub,FR2,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,None,None,None,None,None,GasA,Ex,Y,SBrkr,TA,Mod,TA,Attchd,Unf,TA,TA,P,WD ,Normal
906226070,64.0,7018,5,1979,1979,0.0,0.0,0.0,0.0,1535,0,1535,0.0,2,0,4,2,8,0,1979.0,2.0,410.0,0,0,0,118964,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,Fa,Slab,None,None,None,None,None,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,Alloca
906226080,64.0,7018,5,1979,1979,275.0,1086.0,0.0,1086.0,1224,0,1224,2.0,0,2,2,2,6,2,1979.0,2.0,528.0,120,0,0,153337,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,Gable,CompShg,Plywood,Plywood,Stone,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Detchd,Unf,TA,TA,Y,WD ,Alloca
906226090,64.0,7018,5,1979,1979,0.0,0.0,0.0,0.0,1114,1114,2228,0.0,2,0,6,2,8,0,1979.0,2.0,720.0,73,0,0,147983,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,Slab,None,None,None,None,None,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Alloca
906226100,64.0,7018,5,1979,1979,0.0,0.0,0.0,0.0,1535,0,1535,0.0,2,0,4,2,8,0,1979.0,2.0,400.0,0,0,0,118858,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,Slab,None,None,None,None,None,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,Alloca
906226110,64.0,7018,5,1979,1979,0.0,0.0,0.0,0.0,1535,0,1535,0.0,2,0,4,2,8,0,1979.0,2.0,400.0,0,0,0,118858,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,Slab,None,None,None,None,None,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,Alloca
906226120,64.0,7018,5,1979,1979,0.0,0.0,0.0,0.0,1120,1120,2240,0.0,2,0,6,2,12,0,1979.0,2.0,528.0,154,0,0,142953,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,Slab,None,None,None,None,None,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Alloca
906226130,64.0,7040,5,1979,1979,216.0,1094.0,0.0,1094.0,1229,0,1229,2.0,0,2,2,2,6,2,1979.0,2.0,672.0,120,0,0,148325,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Detchd,Unf,TA,TA,Y,WD ,Alloca
906226140,64.0,7007,5,1979,1979,0.0,0.0,0.0,0.0,1513,0,1513,0.0,2,0,4,2,8,0,1979.0,2.0,400.0,0,0,0,113722,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,Slab,None,None,None,None,None,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,Alloca
906230010,68.0,11855,7,2000,2000,23.0,820.0,348.0,1168.0,1168,1619,2787,2.0,4,2,6,2,8,2,2000.0,4.0,820.0,312,0,0,269500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,BuiltIn,Fin,TA,TA,Y,WD ,Normal
906230020,68.0,7939,7,2000,2000,23.0,820.0,348.0,1168.0,1168,1619,2787,2.0,4,2,6,2,8,2,2000.0,4.0,820.0,312,0,0,269500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,BuiltIn,Fin,TA,TA,Y,WD ,Normal
906230030,68.0,7976,7,2000,2000,23.0,820.0,348.0,1168.0,1168,1619,2787,2.0,4,2,6,2,8,2,2000.0,4.0,820.0,312,0,0,269500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,BuiltIn,Fin,TA,TA,Y,WD ,Normal
906340100,84.0,10933,9,2009,2009,242.0,1021.0,534.0,1555.0,1680,0,1680,1.0,1,1,1,1,8,1,2009.0,3.0,1138.0,185,24,0,323262,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,New,Partial
